review,stars,label,food,cleanness,price,view,workers,space
"با سلام و عرض خسته نباشید 
هتل در کل عالیه و من از اقامت در اونجا راضیم 
پرسنل مودب 
نظافت در حد 95 درصد عالی 
صبحانه هم که کامل 
قوانین و نظم خوب هتل 
فقط یه کمی گرونه که البته به نظر من می ارزه",3,1,,,,,,
باسلام وتبریک اعیاد شعبانیه ...در مدت دوروز اقامت در هتل بشری از برخورد کارکنان این هتل کمال رضایت خودرا اعلام میدارم .امکانات هتل بسیار عالی بود ..عرض خسته نباشید وتقدیر وتشکر برای مسئولین وکارکنان هتل را دارم,4,2,,,,,,
من ٦ روز در اين هتل بودم بسيار سفر خوبى شد برام كار كنان هتل همه مهر بان بودند و خوب به وظيفه خود بدون هيچ چشم داشتى عمل مى كردند ..نزديك بودن هتل به اماكن ديدنى و با زار و چلو بره عاليش يكى ديگر از خوبيهايش هست اما بديها..كل اتاق و حوله ها يك بوى عجيبى مى دن نظافت اتاق هر چند كه هر روز انجام مى گرفت ولى به دل نمى نشست خدمه خانه دارى طبق گفته خودشان در هر طبقه و نصفى يك نفر هستند پس بنابراين نمى تو نن به خوبى رسيدگى كنند روى اينه حمام وقتى بخار حمام مى گرفت معلوم مى شد چقدر بى دقت تميز شده وان هم با اينكه من خودم هم تميز مى كردم باز دلنشين نبود صبحانه هم كلا ضعيف بود البته انتخابها زياد بود ولى مواد درجه يك نبود... نتيجه: چون من خودم روزى مى خواستم برم شيراز تمام نظرات را خوندم ولى درباره اين هتل خودم با مو شكافى مى نويسم تا استفاده كنيد هتل در حد ٤ ستاره با ارفاق هست غذا از ١٠ مى تونه ٧ بگيره غير از فست فود هتل كه ٤ زيادشه نظافت ضعيف پرسنل خوب موقعیت عالى انرژى مثبت هتل هم خوب ولى زياد ازش انتظار پديده نداشته باشين ولى در كل براى خانواده هاى كه زياد براشون اقامت و ريزه كاريها مهم نيست و بيشتر در حال تفريح بيرون هتل هستند عالى مى تونه باشه ولى كسانى مثل من مجردها و ادمهاى كه از امكانات هتل هم مى خواهند استفاده كنند بد نيست,3,1,,,,,,
این هتل عالیه واقعا با هتلهای پنج ستاره خارج کشور رقابت میکنه کارکناتش بسیار خوش برخورد و اموزش دیده هستند اتاقها و فضای هتل عالیه یه تجربه ناب بود کاش بقیه هتلهای پنج ستاره هم این طور تمام و کمال بودند ولی افسوس,4,2,,,,,,
"با سلام 
عید امسال در این هتل نو ساز اقامت داشتیم. درختکاری خوبی شده بود. هتل تمیز و بزرگی بود. خدماتی مثل دوچرخه سواری ، بولینگ و ماساژ داشت که خیلی امتیاز خوبیه.
صبحانه متنوع و سالمی داشت. مسئولین نهایت همکاری رو داشتن
اینترنت با سرعت مناسب ارائه شد. فاصله هتل تا مراکز دیدنی خیلی دور نبود در حقیقت فرصت خیلی خوبی برای دیدن شهر و فروشگاههای خوب بود.",4,2,,,,,,
"با عرض سلام و خسته نباشید.
من خیلی یه قشم مسافرت میکنم و اکثر هتلهای قشم اقامت داشتم اما هیچ کدام به تمیزی و مرتبی هتل سما2 نیستن .و رفتار پرسنل و مدیریت عالی عالی",5,2,,,,,,
در ایام نوروز چند روزی در این هتل اقامت داشتیم کارمندانشون خیلی شاداب و سرحال نبودند و صبحانشون در حد چهار ستاره نبود و هر روز تنها دو نوع غذای گرم تکراری که شامل اش سبزی و خوراک لوبیا بود سرو میشد و روی غذاهایی که برا وعده های غذایی سفارش داده میشد هزینه ی سرویس و مالیات بسیار بالایی دریافت میشد اسانسور بسیار کوچک و اینترنت هتل هم به کل قطع بوددر کل من از 5 امتیاز 2 رو میدم,2,0,,,,,,
"باسلام
بنده به اتفاق خانواده نوروز امسال بمدت 3شب در این مجتمع اقامت داشتیم.همه چیز خوب وایده ال است.مناظر بسیار زیبا -محوطه وسیع وزیبا-رفتار پرسنل عالی-امکانات تفریحی مجتمع ورستوران باکیفیت.تنها نکات منفی که آزارمان داد تاخیر زیاددر هنگام پذیرش وشلوغی بیش از حد رستوران در روز اول بود.(که شاید بخاطر شلوغی ایام عید بود)نکته دیگری که در نظرات قبلی برخی از مسافران دیگرهم اشاره شده است وباید دقت کنید اینست که وسایل را در موقع خروج تک به تک از شما تحویل خواهند گرفت در حالیکه در هنگام تحویل واحد به شما بطور کلی تحویل می دهند. لذا بهتراست در موقع ورود همه وسایل را چک کنید",4,1,,,,,,
سال های پیش جزبهترین هتل های کیش بود اما الان در حد هتل 3 ستاره هست.دیگه بهش اهمیت چندانی نمیدن,3,1,,,,,,
واقعا عالی بود.برخورد پرسنل معماری داخلی و...,5,2,,,,,,
سلام به همگی.سال نو مبارک.من و همسرم و دخترم الان در هتل اقامت داریم.هر چی از زیبا یی های این هتل تعریف کنم باز هم کمه.برخورد پرسنل ها عالیه.واقعا یه هتل همه چی تمامه.ما که خیلی راضی هستیم به همه هم توصیه میکنم اگه از لحاظ مالی محدودیتی ندارین حتما اقامت در این هتل را تجربه کنین.از همه ی پرسنل ها ممنونم.,5,2,,,,,,
من و خوانواده ام سال های سال است که به این مکان زیبا میرویم در گذشته امکانات بسیار خوب و کاملی داشت اما مدتی است که رسیدگی و توجه به امکانات در این مکان دنج و ارام کم شده اما باز هم سکوت و ارامشی دارد که ارزش یک بار تجربه کردن را دارد مخصوصا که محیط بسیار مناسبی برای خوانواده میباشد .,4,2,,,,,,
"با سلام؛ من به همراه همسر و فرزندم دو شب در تاریخ 21و22 اسفند 94 در این هتل اقامت داشتیم... باید بگم معماری این هتل بی نظیره و فضای زیبایی رو ایجاد کردن و آدم از این فضا لذت می بره .اما از نظر هتلینگ و اصول مهمان داری بسیار در سطح پایینی بود 1- کیفیت غذای رستوران در حد هتلهای دو ستاره بود 2-خدمات روم سرویس در سطح پایینی بود داخل اتاق مسواک نبود و حوله ها وکیوم نبودند و بصورت باز تا شده بودند 3-پرسنل خوش برخوردی داشت اما مدیریت اداره هتل خوب نبود بعنوان مثال:( دریافت هزینه بابت لک شدن یک حوله که بصورت سهوا"" اتفاق افتاده بود)...که باعث مکدر شدن احساس خوب ما از هتل و کلا"" مسافرت به شهر یزد شد.. دوستان عزیز بنده اتفاق واقعه و تمام مزایا و معایب رو در جهت رفع موارد شرح میدم ..چراکه همچین فضای زیبا و دلنشینی در کنار مدیریت و هتلینگ خوب زیباتر میشه و تنها ایجاد فضای خوب کافی نیست بلکه همه چیزهایی که به شما احساس خوب و آرامش میده در تعریف یک هتل خوب می گنجه و واقعا"" حیفه...امیدوارم مدیریت تدبیری بابت موارد مطروحه بکنند...",2,0,,,,,,
